year,canonical_name,off_ppa,def_ppa,off_success_rate,def_success_rate,off_explosiveness,def_explosiveness,talent_score,talent_norm,returning_pct,retention_score,third_down_rate,off_power_success,def_power_success,off_stuff_rate,def_stuff_rate,off_line_yards,def_line_yards,turnovers,turnover_margin,pass_completion_rate,sacksOpponent
2025,Michigan,0.1984732610310352,0.11293167998117018,0.45497076023391814,0.41782407407407407,1.1353954226920973,1.1299118131105723,NA,NA,NA,NA,0.43636363636363634,0.7971014492753623,0.6,0.13721413721413722,0.18159203980099503,3.3189189189189188,2.6422885572139303,17,2,0.5941176470588235,21
2025,Michigan State,0.13056714532668925,0.19797163755115943,0.42071611253196933,0.44587628865979384,1.2011125777422473,1.1820725589240715,NA,NA,NA,NA,0.34591194968553457,0.6538461538461539,0.8,0.24793388429752067,0.16886543535620052,2.5804407713498625,2.871240105540897,12,-3,0.6349206349206349,37
2025,Middle Tennessee,0.14239913346756347,0.20987361171244995,0.4224343675417661,0.4409937888198758,1.2197878025914684,1.2793407461983874,NA,NA,NA,NA,0.37142857142857144,0.6585365853658537,0.66,0.2251655629139073,0.23645320197044334,2.886754966887417,2.575615763546798,12,2,0.5971943887775552,30
2025,Minnesota,0.1088259261258373,0.17662733747265716,0.4049586776859504,0.4375,1.1446676255798407,1.2485829658861443,NA,NA,NA,NA,0.4011976047904192,0.7115384615384616,0.75,0.1956521739130435,0.21875,2.7503105590062114,2.7826704545454546,9,7,0.6290726817042607,23
2025,Mississippi State,0.15302877905393428,0.20482519083767894,0.4197662061636557,0.4328523862375139,1.2800712854532403,1.2602083906472383,NA,NA,NA,NA,0.4270833333333333,0.7027027027027027,0.7818181818181819,0.1893491124260355,0.14255765199161424,2.917948717948718,3.358490566037736,15,3,0.6230769230769231,44
2025,Missouri,0.21078305150038218,0.02560765587359973,0.45376344086021503,0.34880803011292344,1.2217736681054943,1.234187505889377,NA,NA,NA,NA,0.4488636363636363,0.8888888888888888,0.7,0.17013232514177692,0.21372031662269128,3.132514177693762,2.687862796833773,17,-5,0.6343490304709142,28
2025,Navy,0.29898280770772995,0.20936860765097792,0.4904076738609113,0.4035928143712575,1.2427716741634425,1.3566905676837697,NA,NA,NA,NA,0.5182926829268293,0.8181818181818182,0.7450980392156863,0.1167192429022082,0.18287037037037038,3.4558359621451102,2.8601851851851854,14,1,0.5824175824175825,9
2025,NC State,0.24426060026519758,0.18904277524403224,0.4238095238095238,0.39844617092119866,1.3749613289679712,1.385051332432344,NA,NA,NA,NA,0.4121212121212121,0.7368421052631579,0.660377358490566,0.21804511278195488,0.1964735516372796,2.8496240601503757,2.928463476070529,13,2,0.6779661016949152,24
2025,Nebraska,0.1819223832010384,0.19013758992223426,0.4691211401425178,0.42641509433962266,1.1076693450156565,1.2702819224539716,NA,NA,NA,NA,0.4567901234567901,0.7966101694915254,0.7101449275362319,0.14354066985645933,0.16071428571428573,3.187799043062201,3.1529017857142856,11,2,0.6878306878306878,33
2025,Nevada,0.033659666283222485,0.18714142234994896,0.3708791208791209,0.42585551330798477,1.2077255183963855,1.192289980734605,NA,NA,NA,NA,0.32051282051282054,0.7058823529411765,0.7142857142857143,0.1775,0.17777777777777778,2.909,3.037283950617284,27,-12,0.5909090909090909,18
2025,New Mexico,0.18244162220367016,0.11177112252786696,0.4186939820742638,0.4,1.2644802417667105,1.233304647154108,NA,NA,NA,NA,0.3939393939393939,0.7586206896551724,0.8307692307692308,0.13691931540342298,0.2245430809399478,3.1577017114914425,2.631070496083551,23,-6,0.6485714285714286,34
2025,New Mexico State,0.03114145093483888,0.09932326333987775,0.3642611683848797,0.4185267857142857,1.2514322390097883,1.1911149393215805,NA,NA,NA,NA,0.41711229946524064,0.6909090909090909,0.7254901960784313,0.25513196480938416,0.1973392461197339,2.1958944281524926,2.98980044345898,24,-1,0.5847457627118644,34
2025,North Carolina,0.0614440100327634,0.1487263012476934,0.38787023977433005,0.41383495145631066,1.162312718059842,1.1973477864238817,NA,NA,NA,NA,0.36942675159235666,0.6666666666666666,0.8923076923076924,0.18541033434650456,0.16831683168316833,2.766869300911854,2.789108910891089,15,-3,0.6394366197183099,22
2025,North Dakota State,0.3597791298579885,-0.0257972719981803,0.49193548387096775,0.3489208633093525,1.3346638371530035,1.1515991520804696,NA,NA,NA,NA,NA,0.7457627118644068,0.7291666666666666,0.1841620626151013,0.2300469483568075,3.198342541436464,2.553051643192488,NA,NA,NA,NA
2025,Northern Illinois,0.046892373039206556,0.18612730803949915,0.34718498659517427,0.4436183395291202,1.2426733750711718,1.175857744056401,NA,NA,NA,NA,0.3179190751445087,0.6984126984126984,0.7301587301587301,0.18125,0.1517094017094017,2.8760416666666666,3.205982905982906,11,2,0.5286885245901639,19
2025,North Texas,0.35141873351424385,0.16155104026169276,0.516256157635468,0.4197651663405088,1.309303061789616,1.2213322860294071,NA,NA,NA,NA,0.4593023255813954,0.7301587301587301,0.7702702702702703,0.14595660749506903,0.1419031719532554,3.4698224852071005,3.1953255425709517,19,9,0.6813417190775681,18
2025,Northwestern,0.14608479485180909,0.17064217499988213,0.4302600472813239,0.4509043927648579,1.1744744403257863,1.1594001432387702,NA,NA,NA,NA,0.42857142857142855,0.7313432835820896,0.6923076923076923,0.17995444191343962,0.16243654822335024,2.982004555808656,3.1695431472081217,21,-1,0.5925925925925926,16
2025,Notre Dame,0.3326133668503096,0.023057955487705492,0.46284224250325945,0.36341463414634145,1.4966707032772126,1.244048209976295,NA,NA,NA,NA,0.48148148148148145,0.6111111111111112,0.7413793103448276,0.22911694510739858,0.1897018970189702,2.867303102625298,2.799457994579946,10,13,0.6739130434782609,12
2025,Ohio,0.20672625539692327,0.12499875934956184,0.4490950226244344,0.4116915422885572,1.2196935974342082,1.2703682306157051,NA,NA,NA,NA,0.42424242424242425,0.7777777777777778,0.6744186046511628,0.1303538175046555,0.18271604938271604,3.322346368715084,2.997037037037037,19,-2,0.6153846153846154,26
2025,Ohio State,0.32714628341039154,-0.013622983378507264,0.5316027088036117,0.35751295336787564,1.145078801856062,1.0433599807294047,NA,NA,NA,NA,0.5263157894736842,0.7368421052631579,0.5932203389830508,0.18141592920353983,0.21173469387755103,3.122566371681416,2.690051020408163,11,3,0.7671568627450981,16
2025,Oklahoma,0.10676333563471226,-0.015765056433670845,0.40364880273660203,0.3069544364508393,1.2431631647993813,1.334856934275995,NA,NA,NA,NA,0.3858695652173913,0.6666666666666666,0.6595744680851063,0.21621621621621623,0.29473684210526313,2.74987714987715,1.9776315789473684,16,-3,0.6148491879350348,30
2025,Oklahoma State,-0.011579570577841982,0.2610796905220884,0.3418043202033037,0.4422360248447205,1.1689667177663838,1.356967229391825,NA,NA,NA,NA,0.34831460674157305,0.675,0.7037037037037037,0.19794344473007713,0.20785219399538107,2.6002570694087406,2.8782909930715936,17,-5,0.5753424657534246,22
2025,Old Dominion,0.23649502622904495,0.018271414240957767,0.45424107142857145,0.37840785169029445,1.2751828210448173,1.0884191976155404,NA,NA,NA,NA,0.41379310344827586,0.6285714285714286,0.6065573770491803,0.15427509293680297,0.21475054229934923,3.2182156133828994,2.861822125813449,24,2,0.5787878787878787,20
2025,Ole Miss,0.30729580195077905,0.10989144021194328,0.4846014492753623,0.3884462151394422,1.279290255398204,1.2901358056184036,NA,NA,NA,NA,0.4307692307692308,0.79,0.6545454545454545,0.20323741007194246,0.1976284584980237,2.87068345323741,3.0120553359683795,14,1,0.6500956022944551,19
2025,Oregon,0.302712336905911,0.040779484428623926,0.474059003051882,0.3639274279615795,1.3434496445135193,1.226067901187474,NA,NA,NA,NA,0.46524064171123,0.7246376811594203,0.704225352112676,0.17341040462427745,0.1638655462184874,3.0789980732177264,2.7785714285714285,15,6,0.7162471395881007,19
2025,Oregon State,0.06180496222659319,0.18347520755392782,0.42374854481955765,0.3884514435695538,1.0750875841639929,1.4053070946347241,NA,NA,NA,NA,0.3588235294117647,0.75,0.725,0.16071428571428573,0.23291139240506328,2.8308673469387755,2.629367088607595,20,-10,0.6032482598607889,26
2025,Penn State,0.2278989780216406,0.10486961944818493,0.4623921085080148,0.40852130325814534,1.1977254678865308,1.18468648643655,NA,NA,NA,NA,0.4355828220858895,0.7468354430379747,0.6716417910447762,0.16444444444444445,0.18427518427518427,3.1246666666666667,2.9341523341523343,10,3,0.6666666666666666,19
2025,Pittsburgh,0.17346155205017802,0.06995982484389222,0.40268456375838924,0.3563348416289593,1.3437456227209852,1.3296663168877347,NA,NA,NA,NA,0.3333333333333333,0.7222222222222222,0.7142857142857143,0.22020725388601037,0.25721153846153844,2.7520725388601037,2.3295673076923076,23,-2,0.6228448275862069,44
2025,Purdue,0.09736854305396307,0.26971186666421465,0.42038216560509556,0.4776315789473684,1.2211090193064076,1.243491437238665,NA,NA,NA,NA,0.3836477987421384,0.5882352941176471,0.7457627118644068,0.19722222222222222,0.18969555035128804,2.9030555555555555,3.2131147540983607,21,-12,0.5891089108910891,19
2025,Rice,0.037404553987040894,0.2397962757639153,0.3557919621749409,0.4135514018691589,1.2078437754652411,1.4829721623468684,NA,NA,NA,NA,0.3401015228426396,0.6984126984126984,0.5972222222222222,0.21035058430717862,0.19187358916478556,2.6689482470784642,2.983295711060948,11,-4,0.6607142857142857,19
2025,Rutgers,0.2101593656849761,0.3087261764274837,0.4616265750286369,0.47331460674157305,1.219662438875453,1.3446387128952884,NA,NA,NA,NA,0.425,0.7368421052631579,0.6818181818181818,0.1552511415525114,0.1983695652173913,3.034474885844749,3.1752717391304346,11,0,0.6190476190476191,38
2025,Sacramento State,0.27436608492991094,0.10718177000136653,0.4220532319391635,0.4214975845410628,1.4107631543132315,1.2163193282233975,NA,NA,NA,NA,NA,0.8225806451612904,0.7358490566037735,0.15526802218114602,0.18899521531100477,3.3831792975970423,2.898086124401914,NA,NA,NA,NA
2025,Sam Houston,0.0011071597079431732,0.23677531069171706,0.3629242819843342,0.4785801713586291,1.2521680152939463,1.26620788594672,NA,NA,NA,NA,0.2222222222222222,0.6410256410256411,0.6833333333333333,0.256797583081571,0.17257683215130024,2.585498489425982,2.911111111111111,16,2,0.5475578406169666,35
2025,San Diego State,0.11806558536910854,-0.01787315778646291,0.41203703703703703,0.35444444444444445,1.1785367241526745,1.1504700328816888,NA,NA,NA,NA,0.3136094674556213,0.7746478873239436,0.639344262295082,0.15485074626865672,0.16589861751152074,3.258955223880597,2.997004608294931,15,3,0.5724137931034483,18
2025,San Jose State,0.1717992412693814,0.20358613139235948,0.43243243243243246,0.4244256348246675,1.2457629728413482,1.278241060029053,NA,NA,NA,NA,0.42592592592592593,0.7083333333333334,0.8032786885245902,0.19230769230769232,0.13656387665198239,3.1060897435897434,3.045374449339207,27,-13,0.5605749486652978,10
2025,SMU,0.24860677278346288,0.032547696032911244,0.4332171893147503,0.395748987854251,1.3702337795446156,1.2104438194285914,NA,NA,NA,NA,0.40828402366863903,0.7547169811320755,0.5909090909090909,0.19525065963060687,0.21153846153846154,2.954617414248021,2.7908653846153846,19,9,0.6630434782608695,19
